sku_canonical,description,price,sku,currency,unit,from_quantity
37HF200,POSICIONADO PISTA 2,3010.8659559999996,37HF200,EUR,UN,0.0
37HG200,LATIGUILLO R.R.3/8 L= 7800 MM,111.9951,37HG200,EUR,UN,0.0
37HG300,LATIGUILLO R.R.3/8 L= 8000 MM,153.578229,37HG300,EUR,UN,0.0
37HG700,"ETIQUETA ""0,5-1-2 EURO+FICHA 1",5.1968,37HG700,EUR,UN,0.0
37HK2PIN,TAPA SUPLEMENTO PATIN FLEX5,298.030187,37HK2PIN,EUR,UN,0.0
37HL700,DOSIF.ELEC.40L/H 3400RPM 24V,752.7645999999999,37HL700,EUR,UN,0.0
37HL900,MONTAJE PATIN IZQUIERDO,3442.1350914999994,37HL900,EUR,UN,0.0
37HM000,MONTAJE PATIN DERECHO,3077.2241184999993,37HM000,EUR,UN,0.0
37HQ400,SEMAFORO PISTA 2,2049.4586664999997,37HQ400,EUR,UN,0.0
37HR200,INYECCION VENTURI D.2,54.43445,37HR200,EUR,UN,0.0
37HR700,DOSIF.EXTERIOR CERA,422.92005,37HR700,EUR,UN,0.0
37HR800,DOSIF. EXTERIOR POLISH,591.1664499999999,37HR800,EUR,UN,0.0
37HS900,DOSIF.INTERIOR CERA 3L/H,269.67139149999997,37HS900,EUR,UN,0.0
37HT900,VACIADO TUBERIAS M'WASH4,924.2183999999999,37HT900,EUR,UN,0.0
37HU900,VINILO SUPLEMENTO ALTURA,15.052449999999999,37HU900,EUR,UN,0.0
37HV200,DOSIF.EXTERIOR ESPUMA,587.2587,37HV200,EUR,UN,0.0
37HV900,DOSIF.EXTERIOR CORTINA ESPUMA,602.1588999999999,37HV900,EUR,UN,0.0
37HX000,PANTALLAS ANTISALPICADURAS,2134.5652999999998,37HX000,EUR,UN,0.0
37HX100,SOPORTE SUPERIOR DERECHO,91.00489999999999,37HX100,EUR,UN,0.0
37HX200,SOPORTE SUPERIOR IZQUIERDA,91.00489999999999,37HX200,EUR,UN,0.0
37HX300,CONTRABRIDA SUPERIOR,34.56074999999999,37HX300,EUR,UN,0.0
37HX400,SOPORTE INFERIOR,23.09125,37HX400,EUR,UN,0.0
37HX500,SOPORTE INFERIOR GIRO,23.6089,37HX500,EUR,UN,0.0
37HX600,CONTRABRIDA INFERIOR,19.619949999999996,37HX600,EUR,UN,0.0
37HX700,SOPORTE REGULACION PANTALLA,34.78405,37HX700,EUR,UN,0.0
37HX800,VALVULA DE BOLA PVC DN32 G 1 1/4,30.2673,37HX800,EUR,UN,0.0
37HZ200,DOSIF.EXTERIOR R.Q.MOSQUITOS,419.32694999999995,37HZ200,EUR,UN,0.0
37HZ800,MONTAJE E.V. A.P.LATERAL,676.8907109999999,37HZ800,EUR,UN,0.0
37HZ900,TUBERIA A.P.LATERAL 42L/MIN,122.79469999999999,37HZ900,EUR,UN,0.0
37JA000,SOPORTE ELECTROVALVULAS A.P.,99.51547199999999,37JA000,EUR,UN,0.0
37JB400,MANGUERA AGUA 19X29/14000,142.67854999999997,37JB400,EUR,UN,0.0
37JC700,MANGUERA AIRE D 6X13/15200,82.77324999999999,37JC700,EUR,UN,0.0
37JG100,SEG.ESP.P/CABLES EXT.PANT.DER.,1168.8333999999998,37JG100,EUR,UN,0.0
37JG400,EMB. TRIF. AMPL. 3 INT. S00 S0,8.241799999999998,37JG400,EUR,UN,0.0
37JJ300,"LATIGUILLO R.C.1/2"" L= 4600 MM",139.99793499999998,37JJ300,EUR,UN,0.0
37JJ400,"LATIGUILLO R.C.1/2"" L= 4800 MM",142.86216349999998,37JJ400,EUR,UN,0.0
37JJ800,MANGUERA CON CONECTOR WQ52,32.14505,37JJ800,EUR,UN,0.0
37JK000,POSTE EQUIPAMIENTO PISTA,2427.6059499999997,37JK000,EUR,UN,0.0
37JK300,MONTAJE SEMAFORO R-V EN POSTE,1858.9724999999999,37JK300,EUR,UN,0.0
37JL0AZ2,SEG.ESPUMA L= 770 AZUL D40,3.9990999999999994,37JL0AZ2,EUR,UN,0.0
37JL0GR1,SEG.ESPUMA L= 770 GRIS D40,1.7535,37JL0GR1,EUR,UN,0.0
37JL0NE1,SEG.ESPUMA L= 770 NEGRO D40,1.7535,37JL0NE1,EUR,UN,0.0
37JL0RO6,SEG.ESPUMA L= 770 ROJO D40,1.7535,37JL0RO6,EUR,UN,0.0
37JL1NE1,SEG.ESPUMA L= 860 NEGRO D40,5.1663499999999996,37JL1NE1,EUR,UN,0.0
37JL2AZ2,LINK-FOAM D40 D900 AZUL,73.57734999999998,37JL2AZ2,EUR,UN,0.0
37JL2GR1,LINK-FOAM D40 D900 GRIS,73.57734999999998,37JL2GR1,EUR,UN,0.0
37JL2NE1,LINK-FOAM D40 D900 NEGRO,73.57734999999998,37JL2NE1,EUR,UN,0.0
37JL2RO6,LINK-FOAM D40 D900 ROJO,73.57734999999998,37JL2RO6,EUR,UN,0.0
37JL3AZ2,LINK-FOAM D40 D1000 AZUL,73.57734999999998,37JL3AZ2,EUR,UN,0.0
37JL3GR1,LINK-FOAM D40 D1000 GRIS,73.57734999999998,37JL3GR1,EUR,UN,0.0
37JL3NE1,LINK-FOAM D40 D1000 NEGRO,73.57734999999998,37JL3NE1,EUR,UN,0.0
37JL3RO6,LINK-FOAM D40 D1000 ROJO,73.57734999999998,37JL3RO6,EUR,UN,0.0
37JL800A,CARTEL PUENTE C/CAM ESP.,47.3989775,37JL800A,EUR,UN,0.0
37JM000,RACOR CODO ESPIGA  1/2' H,30.46015,37JM000,EUR,UN,0.0
37JM200,"LATIGUILLO C.R.1/2"" L= 850MM",102.24095,37JM200,EUR,UN,0.0
37JM400,PERFIL INFERIOR GUIA,250.9486,37JM400,EUR,UN,0.0
37JM500,PERFIL SUPERIOR GUIA LATERAL,247.67014999999998,37JM500,EUR,UN,0.0
37JM600,PERFIL SUPERIOR GUIA LATERAL,283.26619999999997,37JM600,EUR,UN,0.0
37JM700,PERFIL SUPERIOR GUIA INTERMED.,78.30725,37JM700,EUR,UN,0.0
37JM800,TIRA LED 24V RGB DIREC.5M,542.3043499999999,37JM800,EUR,UN,0.0
37JM900,"TIRA LED 24V RGB DIR.1,7M INI.",286.46344999999997,37JM900,EUR,UN,0.0
37JN000,"TIRA LED 24V RGB DIR.1,7M FIN.",286.46344999999997,37JN000,EUR,UN,0.0
37JN100,CONTROLADOR EFECTO DE LUCES,262.59065,37JN100,EUR,UN,0.0
37JN200,CAJA CONEXIONES LUMINOSO GUIAS,1006.5551999999999,37JN200,EUR,UN,0.0
37JN300,PERFIL INFERIOR GUIA,436.70374999999996,37JN300,EUR,UN,0.0
37JN400,PERFIL SUPERIOR GUIA CENTRADO,341.65914999999995,37JN400,EUR,UN,0.0
37JN500,GUIAS CENTRADO LUMINOSAS INOX.,4130.847,37JN500,EUR,UN,0.0
37JN600,GUIAS CENTRADO LUM. 2+2,4700.059,37JN600,EUR,UN,0.0
37JN700,GUIAS CENTRADO LUM. 2+1,4981.6809,37JN700,EUR,UN,0.0
37JP600,PUERTA ARMARIO MANIOBRA,570.1255,37JP600,EUR,UN,0.0
37JP800,MANIOBRA ELECTRICA EFECTO DE LUCES,757.393,37JP800,EUR,UN,0.0
37JS800,TUBERIA CHAMPU IZQUIERDA,129.37189999999998,37JS800,EUR,UN,0.0
37JS900,TUBERIA CHAMPU DERECHA,120.83574999999999,37JS900,EUR,UN,0.0
37JT200,CONJUNTO CAJA,244.90934999999996,37JT200,EUR,UN,0.0
37JT400,CONJUNTO CAJON,182.22295,37JT400,EUR,UN,0.0
37JT900,MONTAJE ACOMETIDA SEGUNDA AGUA,152.30075,37JT900,EUR,UN,0.0
37JU000,CONJUNTO MANGUERA AGUA,166.87614999999997,37JU000,EUR,UN,0.0
37JU100,CONJUNTO MANGUERA AIRE,118.30839999999999,37JU100,EUR,UN,0.0
37JV000,SOPORTE DETECTOR,24.6239,37JV000,EUR,UN,0.0
37JY600,SOPORTE AMORT. D30X15 M8L12/15,3.4814499999999997,37JY600,EUR,UN,0.0
37JY800,MONTAJE CALEFACTOR,203.15224999999998,37JY800,EUR,UN,0.0
37KB000,MONTAJE SOPORTE BOQUILLA,71.06015,37KB000,EUR,UN,0.0
37KB100,MONTAJE ESPUMADOR,159.42483199999998,37KB100,EUR,UN,0.0
37KB200,MONTAJE BOQUILLA ESPUMA INF.,99.66447399999998,37KB200,EUR,UN,0.0
37KB900,LANZA ASPIRACION TYR,40.53909999999999,37KB900,EUR,UN,0.0
37KC800,IND.B10 SEG.INCLINACION LAVADO,96.87159999999999,37KC800,EUR,UN,0.0
37KC900,IND.B11 SEG.INCLINACION LAVADO,96.87159999999999,37KC900,EUR,UN,0.0
37KD100,GRUPO ETIQUETAS FERROVIARIO,23.101399999999998,37KD100,EUR,UN,0.0
37KD300,PANTALLA ANTISALPICADURA IZQ.,1095.7088414999998,37KD300,EUR,UN,0.0
37KD400,PANTALLA ANTISALPICADURA DER.,1090.971938,37KD400,EUR,UN,0.0
37KD500,MONTAJE PANTALLA IZQUIERDA,1206.6218499999998,37KD500,EUR,UN,0.0
37KE100,LUMINOSO PRECIO/CUENTA ATRAS,1316.0286999999998,37KE100,EUR,UN,0.0
37KH800A,POSTER CTA APP CENT. ESP.,47.3989775,37KH800A,EUR,UN,0.0
37KJ200,MANGUERA ELECTRICA W2,211.21368449999997,37KJ200,EUR,UN,0.0
37KK300,LAMINA DESLIZAMIENTO L=690.5MM,31.028549999999996,37KK300,EUR,UN,0.0
37KM6PIN,CARENADO POSTERIOR,1075.0474,37KM6PIN,EUR,UN,0.0
37KM8PIN,CARENADO POSTERIOR ESQUINA,220.18394999999998,37KM8PIN,EUR,UN,0.0
37KN200,"BOMBA DOSIFICADORA 3,5 L/H 6BAR SKID/AVANT 2.0",590.8517999999999,37KN200,EUR,UN,0.0
37KN300,BOMBA DOSIFICADORA 10 L/H 12BAR SKID/AVANT 2.0,590.5676,37KN300,EUR,UN,0.0
37KN600,MANGUERA ELECTRICA MICROVALVULA SKID/AVANT 2.0,30.040244499999996,37KN600,EUR,UN,0.0
37KR900,GUIAS CENTRADO EFECTO LUCES,6031.9014,37KR900,EUR,UN,0.0
37KU600,CINTA 3M VHB 360X20X0.5 ESP,13.0810155,37KU600,EUR,UN,0.0
37KV200,PANEL DOSIFICADORAS EXTERIORES,1410.6571499999998,37KV200,EUR,UN,0.0
37KW400,MONTAJE RODETE + CUBO IZQ.,354.14365,37KW400,EUR,UN,0.0
37KW500,MONTAJE RODETE + CUBO DER.,354.14365,37KW500,EUR,UN,0.0
37KW900,MONTAJE DOSIF.EXTERIOR CHAMPU,456.58759999999995,37KW900,EUR,UN,0.0
37KX100,MONTAJE TARJETA SIM,153.7319,37KX100,EUR,UN,0.0
37KX700,SEG.ESP.P/CABLES EXT.PANT.IZQ.,1168.8333999999998,37KX700,EUR,UN,0.0
37KY300,TARJETA SIM M2M VODAFONE,5.592649999999999,37KY300,EUR,UN,0.0
37KY800,PANEL SOPORTE REFLECTORES,555.3267999999999,37KY800,EUR,UN,0.0
37KY900,SOPORTE REFLECTOR,42.9548,37KY900,EUR,UN,0.0
37KZ500,TUBO PB D28 L= 356MM,8.787971499999998,37KZ500,EUR,UN,0.0
37LA400,CABLE ETHERNET 100M,195.42809999999997,37LA400,EUR,UN,0.0
37LF500,ETIQUETA MARCADO CONECT. CIC,5.1358999999999995,37LF500,EUR,UN,0.0
37LG800,ANAGRAMA M'WASH4 455 MM ROJO,25.7695305,37LG800,EUR,UN,0.0
37LG900,ANAGRAMA M'WASH4 783 MM ROJO,36.915549999999996,37LG900,EUR,UN,0.0
37LH700,CINTA 3M VHB 3500X20X0.5 ESP,60.910149999999994,37LH700,EUR,UN,0.0
37LJ100,CINTA VELCRO DUAL LOCK 200,37.66665,37LJ100,EUR,UN,0.0
37LL100,ANAGRAMA M'WASH4 CARE. POST. ROJO,75.97274999999999,37LL100,EUR,UN,0.0
37LM500,ANTICONGELACION VACIADO TUBERIAS AMPLIACION,218.15394999999998,37LM500,EUR,UN,0.0
37LM900,"ADHESIVO MAX.ANCHO RUEDAS 2,31",10.78945,37LM900,EUR,UN,0.0
37LN000,RAILES 9250 MM,1533.3360384999999,37LN000,EUR,UN,0.0
37LP5PIN,CARENADO FRONTAL SUPERIOR,936.1090234999999,37LP5PIN,EUR,UN,0.0
37LQ900,PANTALLA ANTISALPICADURA EXTERIOR,1760.473043,37LQ900,EUR,UN,0.0
37LR000,"BOQUILLA 1/4 NPT INOX. 20-7,6-25º",13.418299999999999,37LR000,EUR,UN,0.0
37LR400,CABLE HDMI MACHO-MACHO 2M,39.199299999999994,37LR400,EUR,UN,0.0
37LR500,"CABLE USB 2.0 A MACHO-MICRO USB B MACHO 1,8M",17.3565,37LR500,EUR,UN,0.0
37LR900,SEPARADOR M3 M-H L8 8 NYLON,0.670306,37LR900,EUR,UN,0.0
37LS000,SEPARADOR M3 M-M L8 6 NYLON,0.44659999999999994,37LS000,EUR,UN,0.0
37LS100,TUERCA M3 NYLON,0.13194999999999998,37LS100,EUR,UN,0.0
37LS800,ALARMA EXTERIOR DE ANOMALIAS,285.029052,37LS800,EUR,UN,0.0
37LT000,PULSADOR PIEZO.VERDE 24V 550MM,56.85014999999999,37LT000,EUR,UN,0.0
37LT500,GR. ELEC. A. P. GIRATORIA LAT.,417.80445,37LT500,EUR,UN,0.0
37LT700,GR. ELEC. TRANSFORMADOR,258.97724999999997,37LT700,EUR,UN,0.0
37LT800,GR. ELEC. PERFILADO VEHICULO,1453.920916,37LT800,EUR,UN,0.0
37LU924,CONJUNTO ACOMETIDA BUCLES 24M,3907.5208129999996,37LU924,EUR,UN,0.0
37LV400,LONA PANTALLA SA ANCHO 1726.5 MM (ROJA),445.079936,37LV400,EUR,UN,0.0
37LV900,MONTAJE ELECTROBOMBA 0.9 kW,1841.9610999999998,37LV900,EUR,UN,0.0
37LW000,"PANTALLA TACTIL 7"" TP700 COM OUTDOOR",3037.881,37LW000,EUR,UN,0.0
37LW600,ARANDELA M3 NYLON,0.050749999999999997,37LW600,EUR,UN,0.0
37LX800,CONJUNTO RUEDA CONDUCIDA DER.,564.8982499999998,37LX800,EUR,UN,0.0
37LY000,FOTOCELULAS DE POSICIONADO,280.8911,37LY000,EUR,UN,0.0
37LZ500,DOSIFICACION CERA,537.04665,37LZ500,EUR,UN,0.0
37LZ900,ALTA PRESION HORIZONTAL MOVIL,19747.415323999998,37LZ900,EUR,UN,0.0
37MA400,CARRO DERECHO,3157.9289,37MA400,EUR,UN,0.0
37MA700,ALTA PRESION LATERAL MOVIL,14978.233199999997,37MA700,EUR,UN,0.0
37MB000,ALTA PRESION INFERIOR MOVIL,8706.365093999999,37MB000,EUR,UN,0.0
37MB100,GRUPO CON ELECTROVALVULA,546.791259,37MB100,EUR,UN,0.0
37MC300,ELECTROV. A.P. LAT. INF. MOVIL,1090.0693999999999,37MC300,EUR,UN,0.0
37MD100,MONTAJE RODILLO GUIA,88.35574999999999,37MD100,EUR,UN,0.0
37MD700,DISTRIBUCION LAT + INF,1727.1163874999997,37MD700,EUR,UN,0.0
37MD800,DISTRIBUCION LAT + HORIZ,1759.0690949999998,37MD800,EUR,UN,0.0
37MD900,DISTRIBUCION LAT + HOR + INF,2054.9492075,37MD900,EUR,UN,0.0
37ME200,DETECTOR NIVEL B4,79.91095,37ME200,EUR,UN,0.0
37ME300,MONTAJE 4XT2 BOTONES 4 DEPÓSITOS,2266.3529,37ME300,EUR,UN,0.0
37ME400,MONTAJE DISTRIBUCION AGUA 1-8 DEP. 4XT2,508.8499499999999,37ME400,EUR,UN,0.0
37ME500,MONTAJE DISTRIBUCIÓN AGUA 1-4 DEP. 4XT2,606.5132499999999,37ME500,EUR,UN,0.0
37MF900,PULSADOR LED DEPOSITO,63.467949999999995,37MF900,EUR,UN,0.0
37MG000,MONTAJE DEPÓSITO 100L 4XT2,1758.3250999999998,37MG000,EUR,UN,0.0
37MG100,MONTAJE EV A DISTRIBUIDOR AGUA XMS,232.02899999999997,37MG100,EUR,UN,0.0
37MG500,MONTAJE MOTOR AGITACIÓN XMS,310.13325,37MG500,EUR,UN,0.0
37MG600,CAJA ELÉCTRICA AUXILIAR DEPÓSITO 4XT2,170.51999999999998,37MG600,EUR,UN,0.0
37MG900,"COLLARIN TOMA D25 - 1/2""",4.3848,37MG900,EUR,UN,0.0
37MJ200,VIDRIO DERECHO C/POSICIONADOR,1537.99905,37MJ200,EUR,UN,0.0
37MJ400,PROTECTOR PLACA CIC,6.829325999999999,37MJ400,EUR,UN,0.0
37MK200,MANGUERA ELECTRICA WBP4_,33.71829999999999,37MK200,EUR,UN,0.0
37MK800,BOQUILLA 1/4 INOX. 160-21-40º,7.013649999999999,37MK800,EUR,UN,0.0
37MK900,CONJUNTO ACOMETIDA CADENA 4HWP2,5543.3938769999995,37MK900,EUR,UN,0.0
37ML500,TUBERIA SIMPLE RQ ESPUMOSO BP SA,3819.6073999999994,37ML500,EUR,UN,0.0
37ML900,CAÑA ASPIRACION PQ 4XT2,71.64885,37ML900,EUR,UN,0.0
37MM200,TUBO PVC PERFORADO DISTRIBUIDOR 1-4 4XT2,9.947,37MM200,EUR,UN,0.0
37MM400,"TUBO PVC GRIS 25X1,9 / 100",8.33315,37MM400,EUR,UN,0.0
37MN500,SOPLADOR AIRE ASPIRADOR IOT,716.4681999999999,37MN500,EUR,UN,0.0
37MN900,SUJECION TIRA LED RGB,24.096099999999996,37MN900,EUR,UN,0.0
37MQ200,SOPLANTE CANAL LATERAL 66 m3/h,1559.8824499999998,37MQ200,EUR,UN,0.0
37MQ400,SONDA ANALOGICA NIVEL 4RB2,1230.9368854999998,37MQ400,EUR,UN,0.0
37MQ500,SONDA DE NIVEL HIDROSTATICA 0-0.6 BAR,978.67315,37MQ500,EUR,UN,0.0
37MQ600,BOMBA SUMERGIDA DEP. PRETRATADA,1554.4724999999999,37MQ600,EUR,UN,0.0
37MQ700,E. BOMBA 0.9 KW-230V- 6B-5.9,821.4699499999999,37MQ700,EUR,UN,0.0
37MR000,DEPOSITO 1100L 4RB2,2264.77965,37MR000,EUR,UN,0.0
37MR800,DOSIFICACION QUIMICO 120 L/H A PARED,2426.46915,37MR800,EUR,UN,0.0
37MS300,BOMBA DOSIFICADORA 10 L/H 12 BAR,606.0869499999999,37MS300,EUR,UN,0.0
37MS800,DETECTOR NIVEL B6_,465.30645,37MS800,EUR,UN,0.0
37MT200,ANAGRAMAS ARCO FERROVIARIO,56.068904499999995,37MT200,EUR,UN,0.0
37MT400,INTERRUPTOR PROT. 4.5-6.3A RE,45.74605,37MT400,EUR,UN,0.0
37MT800,KIT ASPIRACION MONEDAS,291.0005,37MT800,EUR,UN,0.0
37MV300,PLACA PROTECTOR DISPLAY,135.456825,37MV300,EUR,UN,0.0
37MW3010BP,PROGRAMA M'WASH3 ESPAÑA BP,163.9834,37MW3010BP,EUR,UN,0.0
37MZ700,TUBO FLEXIBLE 3/4'' L=450 MM,20.736449999999998,37MZ700,EUR,UN,0.0
37MZ800,TUBO FLEXIBLE 3/4'' L=650 MM,23.385599999999997,37MZ800,EUR,UN,0.0
37MZ900,TUBO FLEXIBLE 3/4'' L=1000MM,27.120799999999996,37MZ900,EUR,UN,0.0
37NA1PIN,CANTONERA POSTERIOR,620.9871499999999,37NA1PIN,EUR,UN,0.0
37NA2PIN,CARENADO FRONTAL SUPERIOR IZQ.,375.9154,37NA2PIN,EUR,UN,0.0
37NA3PIN,CARENADO FRONTAL SUPERIOR DER.,375.9154,37NA3PIN,EUR,UN,0.0
37NA400,TUBERIA A.P.BOQ.ROT.IZQ.,256.56155,37NA400,EUR,UN,0.0
37NB500,INT. MAG. CODIFICADO M12,167.38365,37NB500,EUR,UN,0.0
37NB9PIN,PLANCHA ADMISION SECADO USA,92.92324999999998,37NB9PIN,EUR,UN,0.0
37NG700,PLETINA UNION MARQUESINAS,6.861399999999999,37NG700,EUR,UN,0.0
37NH600,ANAGRAMAS ARCO 4HWTT2,95.779866,37NH600,EUR,UN,0.0
37NJ000,SOPORTE PANTALLA LED,18.99065,37NJ000,EUR,UN,0.0
37NJ100,ILUMINACION PISTA PANTALLA LED,1196.1470499999998,37NJ100,EUR,UN,0.0
37NJ200,ILUMINACION PISTA PANTALLA LED PROLONG.,968.1069999999999,37NJ200,EUR,UN,0.0
37NJ500,"ETIQUETAS PULSADORES 22,5MM",1.4128799999999997,37NJ500,EUR,UN,0.0
37NK5PIN,CHAPA DETECCION CARRO IZQUIERDO,41.0263,37NK5PIN,EUR,UN,0.0
37NK6PIN,CHAPA DETECCION CARRO DERECHO,33.906684,37NK6PIN,EUR,UN,0.0
37NL300,CHAMPU DOSIF.EXTERIOR 3L/H,424.43321199999997,37NL300,EUR,UN,0.0
37NL800,CERA PROG.RAP.DOSIF.EXT. 3 L/H,927.3547499999999,37NL800,EUR,UN,0.0
37NM300,CERA ESPU.DOSIF.EXT. 3 L/H,554.82945,37NM300,EUR,UN,0.0
37NM500,CERA ESPU.DOSIF.INT. 3 L/H,425.6504,37NM500,EUR,UN,0.0
37NM700,CERA ESP.A.BRI.DOSIF.INT. 3L/H,418.43375,37NM700,EUR,UN,0.0
37NM800,CERA CALIEN.DOSIF.INT. 3 L/H,394.72466949999995,37NM800,EUR,UN,0.0
37NN400,CERA ESPUMOSA ALTO BRILLO,429.97429999999997,37NN400,EUR,UN,0.0
37NN600,CERA ESPUMOSA,483.2313499999999,37NN600,EUR,UN,0.0
37NP100,"VALLA AUTONOMA CRISTAL 2,4X2,0 M",2337.3521499999997,37NP100,EUR,UN,0.0
37NP200,"LATIGUILLO R.R.1"" L=20300 MM",500.9634,37NP200,EUR,UN,0.0
37NQ700,MANGUERA ELECTRICA WP3,130.8013245,37NQ700,EUR,UN,0.0
37NQ900,MANGUERA ELECTRICA WB119,66.381,37NQ900,EUR,UN,0.0
37NR000,MANGUERA ELECTRICA WB86,65.163,37NR000,EUR,UN,0.0
37NS900,PANEL MANDOS COMBO PARA NAYAX,2273.7116499999997,37NS900,EUR,UN,0.0
37NT300,GRUPO PRESION 1.8 KW C/DEP.200L 4P-8P,2679.4883499999996,37NT300,EUR,UN,0.0
37NT500,CORTINA ESPUMA,2578.675911,37NT500,EUR,UN,0.0
37NT600,CORTINA ESPUMA DOSIF.INT. 6L/H,484.45980449999996,37NT600,EUR,UN,0.0
37NT700,CORTINA ESPUMA DOSIF.EXT. 6L/H,581.3959584999999,37NT700,EUR,UN,0.0
37NV100,COMPRESOR 2HP 24L OS20P,899.9395999999999,37NV100,EUR,UN,0.0
37NW000,"CADENA TRANSPORTAD. 4""-6502 MM DERECHA",1771.1749999999997,37NW000,EUR,UN,0.0
37NW400,R.Q. LLANTAS ESPUMOSO,1131.39005,37NW400,EUR,UN,0.0
37NX000,CHASIS TRANSPORTE PAT. DESM.,324.06919999999997,37NX000,EUR,UN,0.0
37NX700,"CADENA TRANSPORTAD. 4""-3251 MM DERECHA",1054.9402499999999,37NX700,EUR,UN,0.0
37NY500,TUBERIA ALTA PRESION,55.298012,37NY500,EUR,UN,0.0
37NY800,"PRESOST. 1/4""M-M12 N.A.250 BAR",98.7392,37NY800,EUR,UN,0.0
37NZ300,ADHESIVO 1-4 BOTONES 4XT2,6.353899999999999,37NZ300,EUR,UN,0.0
37PA100,CONJUNTO POSTE FIJO,2956.98935,37PA100,EUR,UN,0.0
37PB800,EV ACOMETIDAS 3 AGUAS 4JW4,980.72345,37PB800,EUR,UN,0.0
37PB900,EV ACOMETIDAS 4 AGUAS 4JW4,1265.10615,37PB900,EUR,UN,0.0
37PC100,REGULADORA DE PRESION 4JW4 SIN ANTIHIELOY ANTIHIEL,569.24245,37PC100,EUR,UN,0.0
37PC500,MOTO-RED. 230/400V 50HZ R39/195,1611.72865,37PC500,EUR,UN,0.0
37PC900,RACORERIA SEGURIDAD ANTIHIELO SLOT 4JW4,132.3100205,37PC900,EUR,UN,0.0
37PE500,MANTA FILTRANTE 118X118 G3,25.8216,37PE500,EUR,UN,0.0
37PE600,PROTECTOR FRONTAL TP JET,231.49104999999997,37PE600,EUR,UN,0.0
37PF000,MONTAJE PLACA MINI CIC TP PAYWASH,1332.036265,37PF000,EUR,UN,0.0
37PF100,CAJON MONEDAS SEGURIDAD TP PAYWASH 4JW4,724.3750499999999,37PF100,EUR,UN,0.0
37PF200,MONT. MAQ BASE TP PEDESTAL,2138.0975,37PF200,EUR,UN,0.0
37PF500,DOSIF. CANON MOUSSE SLOT 4JW4,1986.2128999999998,37PF500,EUR,UN,0.0
37PF600,DOSIF. ESPUMA MASTER SLOT 4JW4,435.03914999999995,37PF600,EUR,UN,0.0
37PF700,DOSIF. ESPUMA ACTIVA CEPILLO SLOT 4JW4,416.01804999999996,37PF700,EUR,UN,0.0
37PF800,DOSIF. SPRAYING PRELAVADO SLOT 4JW4,455.0245,37PF800,EUR,UN,0.0
37PF900,COMPONENTES LANZAS B.P. SLOT 4JW4,371.95689999999996,37PF900,EUR,UN,0.0
37PG000,ANTIHIELO CANON MOUSSE SLOT 4JW4,2037.1008384999998,37PG000,EUR,UN,0.0
37PG100,ANTIHIELO DOSIF. ESPUMA MASTER SLOT 4JW4,477.7303545,37PG100,EUR,UN,0.0
37PG800,CONJUNTO TERMINAL PEDESTAL,1012.1173999999999,37PG800,EUR,UN,0.0
37PH000,PROTECCION 1P INT.MAGNETOTERM.,1.08605,37PH000,EUR,UN,0.0
37PH100,CARENADO POST.TERMINAL DE PAGO,660.0951,37PH100,EUR,UN,0.0
37PL400A,ADHESIVO INFORMACION 4XT2 ESPAÑOL,15.1032,37PL400A,EUR,UN,0.0
37PM300,CIRCUITO HIDR.-QUIM. MAS BAJA PRESION 4JW4,975.1211575,37PM300,EUR,UN,0.0
37PM700,PRESOSTATO AGUA B83,133.62546049999997,37PM700,EUR,UN,0.0
37PN000,ELECTROVALVULA DOBLE A.P. SIN ANTIHIELO 4JW4,1843.4226999999998,37PN000,EUR,UN,0.0
37PN100,ELECTROVALVULA DOBLE A.P. CON ANTIHIELO 4JW4,1906.3186974999999,37PN100,EUR,UN,0.0
37PN600,"PERFIL ""U"" PC GIP 1050 MM",28.907199999999996,37PN600,EUR,UN,0.0
37PP700,MONTAJE SOPORTE BOQUILLA INF.,72.7642335,37PP700,EUR,UN,0.0
37PQ300,CONECTOR CABLES H SLOT 3 RA,364.67965449999997,37PQ300,EUR,UN,0.0
37PQ400,CONECTOR CABLES H SLOT 4 RA,372.70525949999995,37PQ400,EUR,UN,0.0
37PS100,MONTAJE BOMBA DOSIF. 10 L/H 4JW4,624.94565,37PS100,EUR,UN,0.0
37PT200,MANGUERA ELEC. 5X1 120000MM P8,410.17165,37PT200,EUR,UN,0.0
37PT300,TUBO PROTEC. MANGUERA 5X1 P8,195.60065,37PT300,EUR,UN,0.0
37PT400,DOSIF. ESPUMA MASTER SLOT 4JW4,445.95344499999993,37PT400,EUR,UN,0.0
37PT500,DOSIF. ESPUMA ACTIVA CEPILLO SLOT 4JW4,431.8851389999999,37PT500,EUR,UN,0.0
37PT800,ANTIHIELO DOSIF. ESPUMA ACT. CEPILLO SLOT 4JW4,463.1415565,37PT800,EUR,UN,0.0
37PT900,DOSIF. ESPUMA MASTER  4JW4,2971.2211724999993,37PT900,EUR,UN,0.0
37PU000,DOSIF. ESPUMA ACTIVA CEPILLO 4JW4,1842.1114214999998,37PU000,EUR,UN,0.0
37PU200,DOSIF. CHAMPU LIQUIDO 4JW4,2164.53825,37PU200,EUR,UN,0.0
37PU300,DOSIF. PRELAVADO 1 4JW4,1920.2378999999996,37PU300,EUR,UN,0.0
37PU400,DOSIF. PRELAVADO 2 4JW2,1866.4422909999998,37PU400,EUR,UN,0.0
37PU500,DOSIF. PRELAVADO/SPRAYING,1844.4487634999998,37PU500,EUR,UN,0.0
